trade_date,code,close,low,high,volume,amount,vwap,ratio,matched_factor,matched_after,matched_before
1992-01-06,600602.SH,907.4,907.4,907.4,28300.0,256000.0,9.045936,0.009969,0.01,1991-01-03,1992-12-01
1992-01-06,600651.SH,183.3,183.3,183.3,16000.0,292000.0,18.25,0.099564,0.1,1991-09-02,1992-12-01
1992-01-06,600653.SH,152.5,152.5,152.5,3400.0,51000.0,15.0,0.098361,0.1,1991-07-01,1992-02-27
1992-01-06,600654.SH,968.0,968.0,968.0,149500.0,1447000.0,9.67893,0.009999,0.01,1991-07-01,1992-05-30
1992-01-07,600601.SH,94.1,94.1,94.1,39800.0,374000.0,9.396985,0.099862,0.1,1991-07-01,1992-12-01
1992-01-07,600602.SH,907.4,907.4,907.4,11100.0,100000.0,9.009009,0.009928,0.01,1991-01-03,1992-12-01
1992-01-07,600651.SH,185.1,185.1,185.1,1700.0,31000.0,18.235294,0.098516,0.1,1991-09-02,1992-12-01
1992-01-07,600653.SH,152.5,152.5,152.5,7600.0,116000.0,15.263158,0.100086,0.1,1991-07-01,1992-02-27
1992-01-07,600654.SH,977.7,977.7,977.7,13600.0,132000.0,9.705882,0.009927,0.01,1991-07-01,1992-05-30
1992-01-08,600601.SH,95.0,95.0,95.0,19600.0,186000.0,9.489796,0.099893,0.1,1991-07-01,1992-12-01
1992-01-08,600602.SH,907.4,907.4,907.4,11900.0,107000.0,8.991597,0.009909,0.01,1991-01-03,1992-12-01
1992-01-08,600651.SH,185.1,185.1,185.1,800.0,14000.0,17.5,0.094543,0.1,1991-09-02,1992-12-01
1992-01-08,600653.SH,154.0,154.0,154.0,900.0,14000.0,15.555556,0.10101,0.1,1991-07-01,1992-02-27
1992-01-08,600654.SH,987.5,987.5,987.5,10500.0,103000.0,9.809524,0.009934,0.01,1991-07-01,1992-05-30
1992-01-09,600601.SH,95.0,95.0,95.0,16800.0,159000.0,9.464286,0.099624,0.1,1991-07-01,1992-12-01
1992-01-09,600602.SH,907.4,907.4,907.4,35400.0,321000.0,9.067797,0.009993,0.01,1991-01-03,1992-12-01
1992-01-09,600651.SH,185.1,185.1,185.1,2500.0,46000.0,18.4,0.099406,0.1,1991-09-02,1992-12-01
1992-01-09,600653.SH,154.0,154.0,154.0,11500.0,177000.0,15.391304,0.099944,0.1,1991-07-01,1992-02-27
1992-01-09,600654.SH,997.4,997.4,997.4,8300.0,82000.0,9.879518,0.009905,0.01,1991-07-01,1992-05-30
1992-01-10,600601.SH,96.0,96.0,96.0,15300.0,146000.0,9.542484,0.099401,0.1,1991-07-01,1992-12-01
1992-01-10,600602.SH,907.4,907.4,907.4,35100.0,318000.0,9.059829,0.009984,0.01,1991-01-03,1992-12-01
1992-01-10,600651.SH,187.0,187.0,187.0,4000.0,74000.0,18.5,0.09893,0.1,1991-09-02,1992-12-01
1992-01-10,600653.SH,155.5,155.5,155.5,11600.0,181000.0,15.603448,0.100344,0.1,1991-07-01,1992-02-27
1992-01-10,600654.SH,1007.4,1007.4,1007.4,10100.0,101000.0,10.0,0.009927,0.01,1991-07-01,1992-05-30
1992-01-13,600601.SH,96.0,96.0,96.0,7700.0,73000.0,9.480519,0.098755,0.1,1991-07-01,1992-12-01
1992-01-13,600602.SH,907.4,907.4,907.4,5300.0,48000.0,9.056604,0.009981,0.01,1991-01-03,1992-12-01
1992-01-13,600651.SH,188.9,188.9,188.9,6900.0,129000.0,18.695652,0.098971,0.1,1991-09-02,1992-12-01
1992-01-13,600653.SH,157.1,157.1,157.1,13400.0,210000.0,15.671642,0.099756,0.1,1991-07-01,1992-02-27
1992-01-13,600654.SH,1017.5,1017.5,1017.5,5100.0,51000.0,10.0,0.009828,0.01,1991-07-01,1992-05-30
1992-01-14,600601.SH,96.0,96.0,96.0,6600.0,63000.0,9.545455,0.099432,0.1,1991-07-01,1992-12-01
1992-01-14,600602.SH,916.5,916.5,916.5,22200.0,203000.0,9.144144,0.009977,0.01,1991-01-03,1992-12-01
1992-01-14,600654.SH,1017.5,1017.5,1017.5,1400.0,14000.0,10.0,0.009828,0.01,1991-07-01,1992-05-30
1992-01-15,600601.SH,97.0,97.0,97.0,8400.0,81000.0,9.642857,0.099411,0.1,1991-07-01,1992-12-01
1992-01-15,600602.SH,916.5,916.5,916.5,9500.0,87000.0,9.157895,0.009992,0.01,1991-01-03,1992-12-01
1992-01-15,600653.SH,158.7,158.7,158.7,1000.0,15000.0,15.0,0.094518,0.1,1991-07-01,1992-02-27
1992-01-15,600654.SH,1027.7,1027.7,1027.7,1300.0,13000.0,10.0,0.00973,0.01,1991-07-01,1992-05-30
1992-01-16,600601.SH,97.0,97.0,97.0,5800.0,56000.0,9.655172,0.099538,0.1,1991-07-01,1992-12-01
1992-01-16,600602.SH,916.5,916.5,916.5,20800.0,190000.0,9.134615,0.009967,0.01,1991-01-03,1992-12-01
1992-01-16,600651.SH,190.8,190.8,190.8,800.0,15000.0,18.75,0.09827,0.1,1991-09-02,1992-12-01
1992-01-17,600602.SH,916.5,916.5,916.5,15700.0,143000.0,9.10828,0.009938,0.01,1991-01-03,1992-12-01
1992-01-17,600653.SH,158.7,158.7,158.7,400.0,6000.0,15.0,0.094518,0.1,1991-07-01,1992-02-27
1992-01-17,600654.SH,1027.7,1027.7,1027.7,4000.0,41000.0,10.25,0.009974,0.01,1991-07-01,1992-05-30
1992-01-20,600601.SH,97.0,97.0,97.0,5800.0,55000.0,9.482759,0.09776,0.1,1991-07-01,1992-12-01
1992-01-20,600602.SH,916.5,916.5,916.5,29300.0,268000.0,9.146758,0.00998,0.01,1991-01-03,1992-12-01
1992-01-20,600651.SH,190.8,190.8,190.8,3100.0,59000.0,19.032258,0.09975,0.1,1991-09-02,1992-12-01
1992-01-20,600653.SH,158.7,158.7,158.7,2400.0,38000.0,15.833333,0.099769,0.1,1991-07-01,1992-02-27
1992-01-20,600654.SH,1027.7,1027.7,1027.7,2000.0,20000.0,10.0,0.00973,0.01,1991-07-01,1992-05-30
1992-01-21,600601.SH,97.0,97.0,97.0,1700.0,16000.0,9.411765,0.097029,0.1,1991-07-01,1992-12-01
1992-01-21,600602.SH,916.5,916.5,916.5,11600.0,106000.0,9.137931,0.00997,0.01,1991-01-03,1992-12-01
1992-01-21,600651.SH,192.7,192.7,192.7,1000.0,18000.0,18.0,0.093409,0.1,1991-09-02,1992-12-01
1992-01-21,600653.SH,158.7,158.7,158.7,10000.0,158000.0,15.8,0.099559,0.1,1991-07-01,1992-02-27
1992-01-21,600654.SH,1038.0,1038.0,1038.0,3700.0,38000.0,10.27027,0.009894,0.01,1991-07-01,1992-05-30
1992-01-22,600601.SH,97.0,97.0,97.0,5300.0,51000.0,9.622642,0.099202,0.1,1991-07-01,1992-12-01
1992-01-22,600602.SH,916.5,916.5,916.5,10100.0,92000.0,9.108911,0.009939,0.01,1991-01-03,1992-12-01
1992-01-22,600651.SH,192.7,192.7,192.7,3000.0,58000.0,19.333333,0.100329,0.1,1991-09-02,1992-12-01
1992-01-22,600653.SH,160.3,160.3,160.3,6300.0,100000.0,15.873016,0.099021,0.1,1991-07-01,1992-02-27
1992-01-22,600654.SH,1038.0,1038.0,1038.0,500.0,5000.0,10.0,0.009634,0.01,1991-07-01,1992-05-30
1992-01-23,600601.SH,97.0,97.0,97.0,10000.0,97000.0,9.7,0.1,0.1,1991-07-01,1992-12-01
1992-01-23,600602.SH,916.5,916.5,916.5,16400.0,150000.0,9.146341,0.00998,0.01,1991-01-03,1992-12-01
1992-01-23,600651.SH,194.6,194.6,194.6,800.0,15000.0,18.75,0.096351,0.1,1991-09-02,1992-12-01
1992-01-23,600653.SH,160.3,160.3,160.3,1800.0,28000.0,15.555556,0.09704,0.1,1991-07-01,1992-02-27
1992-01-23,600654.SH,1038.0,1038.0,1038.0,2300.0,23000.0,10.0,0.009634,0.01,1991-07-01,1992-05-30
1992-01-24,600601.SH,98.0,98.0,98.0,12000.0,117000.0,9.75,0.09949,0.1,1991-07-01,1992-12-01
1992-01-24,600602.SH,916.5,916.5,916.5,15200.0,139000.0,9.144737,0.009978,0.01,1991-01-03,1992-12-01
1992-01-24,600651.SH,194.6,194.6,194.6,800.0,16000.0,20.0,0.102775,0.1,1991-09-02,1992-12-01
1992-01-24,600653.SH,160.3,160.3,160.3,6100.0,97000.0,15.901639,0.099199,0.1,1991-07-01,1992-02-27
1992-01-24,600654.SH,1048.4,1048.4,1048.4,18000.0,188000.0,10.444444,0.009962,0.01,1991-07-01,1992-05-30
1992-01-27,600601.SH,98.0,98.0,98.0,3300.0,32000.0,9.69697,0.098949,0.1,1991-07-01,1992-12-01
1992-01-27,600602.SH,925.7,925.7,925.7,27300.0,252000.0,9.230769,0.009972,0.01,1991-01-03,1992-12-01
1992-01-27,600651.SH,194.6,194.6,194.6,2600.0,50000.0,19.230769,0.098822,0.1,1991-09-02,1992-12-01
1992-01-27,600653.SH,161.9,161.9,161.9,2600.0,41000.0,15.769231,0.097401,0.1,1991-07-01,1992-02-27
1992-01-27,600654.SH,1058.9,1058.9,1058.9,6100.0,64000.0,10.491803,0.009908,0.01,1991-07-01,1992-05-30
1992-01-28,600601.SH,98.0,98.0,98.0,6200.0,60000.0,9.677419,0.098749,0.1,1991-07-01,1992-12-01
1992-01-28,600602.SH,925.7,925.7,925.7,20500.0,189000.0,9.219512,0.00996,0.01,1991-01-03,1992-12-01
1992-01-28,600651.SH,196.5,196.5,196.5,500.0,10000.0,20.0,0.101781,0.1,1991-09-02,1992-12-01
1992-01-28,600653.SH,161.9,161.9,161.9,1500.0,24000.0,16.0,0.098826,0.1,1991-07-01,1992-02-27
1992-01-28,600654.SH,1058.9,1058.9,1058.9,2100.0,22000.0,10.47619,0.009893,0.01,1991-07-01,1992-05-30
1992-01-29,600601.SH,98.0,98.0,98.0,7000.0,68000.0,9.714286,0.099125,0.1,1991-07-01,1992-12-01
1992-01-29,600602.SH,925.7,925.7,925.7,18500.0,171000.0,9.243243,0.009985,0.01,1991-01-03,1992-12-01
1992-01-29,600653.SH,161.9,161.9,161.9,1300.0,21000.0,16.153846,0.099777,0.1,1991-07-01,1992-02-27
1992-01-29,600654.SH,1069.5,1069.5,1069.5,8000.0,85000.0,10.625,0.009935,0.01,1991-07-01,1992-05-30
1992-01-30,600601.SH,99.0,99.0,99.0,7400.0,73000.0,9.864865,0.099645,0.1,1991-07-01,1992-12-01
1992-01-30,600602.SH,925.7,925.7,925.7,10200.0,94000.0,9.215686,0.009955,0.01,1991-01-03,1992-12-01
1992-01-30,600653.SH,161.9,161.9,161.9,5900.0,95000.0,16.101695,0.099455,0.1,1991-07-01,1992-02-27
1992-01-30,600654.SH,1080.2,1080.2,1080.2,9100.0,98000.0,10.769231,0.00997,0.01,1991-07-01,1992-05-30
1992-01-31,600601.SH,99.0,99.0,99.0,3700.0,36000.0,9.72973,0.09828,0.1,1991-07-01,1992-12-01
1992-01-31,600602.SH,925.7,925.7,925.7,12200.0,112000.0,9.180328,0.009917,0.01,1991-01-03,1992-12-01
1992-01-31,600651.SH,196.5,196.5,196.5,1600.0,30000.0,18.75,0.09542,0.1,1991-09-02,1992-12-01
1992-01-31,600653.SH,163.5,163.5,163.5,4000.0,65000.0,16.25,0.099388,0.1,1991-07-01,1992-02-27
1992-01-31,600654.SH,1091.0,1091.0,1091.0,2500.0,27000.0,10.8,0.009899,0.01,1991-07-01,1992-05-30
1992-02-03,600601.SH,99.0,99.0,99.0,300.0,3000.0,10.0,0.10101,0.1,1991-07-01,1992-12-01
1992-02-03,600602.SH,925.7,925.7,925.7,11100.0,102000.0,9.189189,0.009927,0.01,1991-01-03,1992-12-01
1992-02-03,600651.SH,196.5,196.5,196.5,1100.0,21000.0,19.090909,0.097155,0.1,1991-09-02,1992-12-01
1992-02-03,600654.SH,1091.0,1091.0,1091.0,200.0,2000.0,10.0,0.009166,0.01,1991-07-01,1992-05-30
1992-02-07,600602.SH,925.7,925.7,925.7,7200.0,66000.0,9.166667,0.009902,0.01,1991-01-03,1992-12-01
1992-02-07,600654.SH,1091.0,1091.0,1091.0,9200.0,100000.0,10.869565,0.009963,0.01,1991-07-01,1992-05-30
1992-02-10,600601.SH,99.0,99.0,99.0,6000.0,59000.0,9.833333,0.099327,0.1,1991-07-01,1992-12-01
1992-02-10,600602.SH,925.7,925.7,925.7,6300.0,58000.0,9.206349,0.009945,0.01,1991-01-03,1992-12-01
1992-02-10,600651.SH,198.5,198.5,198.5,900.0,17000.0,18.888889,0.095158,0.1,1991-09-02,1992-12-01
1992-02-10,600653.SH,163.5,163.5,163.5,6500.0,106000.0,16.307692,0.099741,0.1,1991-07-01,1992-02-27
1992-02-10,600654.SH,1101.9,1101.9,1101.9,900.0,9000.0,10.0,0.009075,0.01,1991-07-01,1992-05-30
1992-02-11,600601.SH,99.0,99.0,99.0,2200.0,22000.0,10.0,0.10101,0.1,1991-07-01,1992-12-01
1992-02-11,600602.SH,925.7,925.7,925.7,8600.0,79000.0,9.186047,0.009923,0.01,1991-01-03,1992-12-01
1992-02-11,600651.SH,198.5,198.5,198.5,1600.0,30000.0,18.75,0.094458,0.1,1991-09-02,1992-12-01
1992-02-11,600653.SH,165.1,165.1,165.1,5800.0,96000.0,16.551724,0.100253,0.1,1991-07-01,1992-02-27
1992-02-11,600654.SH,1101.9,1101.9,1101.9,1100.0,12000.0,10.909091,0.0099,0.01,1991-07-01,1992-05-30
1992-02-12,600601.SH,99.0,99.0,99.0,7600.0,75000.0,9.868421,0.099681,0.1,1991-07-01,1992-12-01
1992-02-12,600602.SH,925.7,925.7,925.7,7900.0,73000.0,9.240506,0.009982,0.01,1991-01-03,1992-12-01
1992-02-12,600651.SH,198.5,198.5,198.5,1700.0,33000.0,19.411765,0.097792,0.1,1991-09-02,1992-12-01
1992-02-12,600653.SH,165.1,165.1,165.1,200.0,3000.0,15.0,0.090854,0.1,1991-07-01,1992-02-27
1992-02-12,600654.SH,1101.9,1101.9,1101.9,200.0,2000.0,10.0,0.009075,0.01,1991-07-01,1992-05-30
1992-02-13,600601.SH,98.9,98.9,98.9,1800.0,17000.0,9.444444,0.095495,0.1,1991-07-01,1992-12-01
1992-02-13,600602.SH,925.7,925.7,925.7,20200.0,186000.0,9.207921,0.009947,0.01,1991-01-03,1992-12-01
1992-02-13,600651.SH,199.4,199.4,199.4,39100.0,780000.0,19.948849,0.100044,0.1,1991-09-02,1992-12-01
1992-02-13,600653.SH,163.9,163.9,163.9,800.0,13000.0,16.25,0.099146,0.1,1991-07-01,1992-02-27
1992-02-14,600601.SH,98.9,98.9,98.9,5000.0,49000.0,9.8,0.09909,0.1,1991-07-01,1992-12-01
1992-02-14,600602.SH,935.0,935.0,935.0,8500.0,79000.0,9.294118,0.00994,0.01,1991-01-03,1992-12-01
1992-02-14,600651.SH,201.4,201.4,201.4,26700.0,537000.0,20.11236,0.099863,0.1,1991-09-02,1992-12-01
1992-02-14,600654.SH,1091.6,1091.6,1091.6,1000.0,10000.0,10.0,0.009161,0.01,1991-07-01,1992-05-30
1992-02-17,600601.SH,98.9,98.9,98.9,1300.0,12000.0,9.230769,0.093334,0.1,1991-07-01,1992-12-01
1992-02-17,600602.SH,935.0,935.0,935.0,17100.0,159000.0,9.298246,0.009945,0.01,1991-01-03,1992-12-01
1992-02-17,600651.SH,203.4,203.4,203.4,255800.0,5202000.0,20.3362,0.099981,0.1,1991-09-02,1992-12-01
1992-02-17,600653.SH,163.9,163.9,163.9,3900.0,63000.0,16.153846,0.098559,0.1,1991-07-01,1992-02-27
1992-02-17,600654.SH,1091.6,1091.6,1091.6,10100.0,110000.0,10.891089,0.009977,0.01,1991-07-01,1992-05-30
1992-02-18,600601.SH,168.4,135.4,180.0,569900.0,9607000.0,16.857343,0.100103,0.1,1991-07-01,1992-12-01
1992-02-18,600602.SH,935.0,935.0,935.0,12200.0,114000.0,9.344262,0.009994,0.01,1991-01-03,1992-12-01
1992-02-18,600651.SH,205.4,205.4,205.4,20700.0,424000.0,20.483092,0.099723,0.1,1991-09-02,1992-12-01
1992-02-18,600653.SH,165.5,165.5,165.5,11000.0,182000.0,16.545455,0.099973,0.1,1991-07-01,1992-02-27
1992-02-18,600654.SH,1599.9,1103.8,1652.25,82600.0,1315000.0,15.920097,0.009951,0.01,1991-07-01,1992-05-30
1992-02-19,600601.SH,178.8,168.33,179.35,749900.0,13150000.0,17.535671,0.098074,0.1,1991-07-01,1992-12-01
1992-02-19,600602.SH,935.0,935.0,935.0,3700.0,34000.0,9.189189,0.009828,0.01,1991-01-03,1992-12-01
1992-02-19,600651.SH,207.5,207.5,207.5,16700.0,346000.0,20.718563,0.099848,0.1,1991-09-02,1992-12-01
1992-02-19,600653.SH,167.2,167.2,167.2,1000.0,16000.0,16.0,0.095694,0.1,1991-07-01,1992-02-27
1992-02-19,600654.SH,1774.0,1600.3,1774.2,96900.0,1650000.0,17.027864,0.009599,0.01,1991-07-01,1992-05-30
1992-02-20,600601.SH,199.93,179.3,200.05,972600.0,18755000.0,19.283364,0.096451,0.1,1991-07-01,1992-12-01
1992-02-20,600602.SH,935.0,935.0,935.0,800.0,7000.0,8.75,0.009358,0.01,1991-01-03,1992-12-01
1992-02-20,600651.SH,209.6,209.6,209.6,1300.0,27000.0,20.769231,0.09909,0.1,1991-09-02,1992-12-01
1992-02-20,600654.SH,1913.6,1774.8,1914.3,40600.0,755000.0,18.596059,0.009718,0.01,1991-07-01,1992-05-30
1992-02-21,600601.SH,219.1,201.4,224.5,779600.0,16741000.0,21.473833,0.098009,0.1,1991-07-01,1992-12-01
1992-02-21,600651.SH,209.6,209.6,209.6,2800.0,58000.0,20.714286,0.098828,0.1,1991-09-02,1992-12-01
1992-02-21,600654.SH,1986.3,1917.8,1988.1,25400.0,500000.0,19.685039,0.00991,0.01,1991-07-01,1992-05-30
1992-02-24,600601.SH,229.0,219.3,229.2,99400.0,2235000.0,22.484909,0.098187,0.1,1991-07-01,1992-12-01
1992-02-24,600651.SH,209.6,209.6,209.6,700.0,14000.0,20.0,0.09542,0.1,1991-09-02,1992-12-01
1992-02-24,600653.SH,167.2,167.2,167.2,800.0,13000.0,16.25,0.097189,0.1,1991-07-01,1992-02-27
1992-02-24,600654.SH,1991.3,1986.7,1991.3,14900.0,296000.0,19.865772,0.009976,0.01,1991-07-01,1992-05-30
1992-02-25,600601.SH,243.0,229.1,243.0,227800.0,5461000.0,23.972783,0.098653,0.1,1991-07-01,1992-12-01
1992-02-25,600651.SH,209.6,209.6,209.6,12200.0,255000.0,20.901639,0.099722,0.1,1991-09-02,1992-12-01
1992-02-25,600653.SH,167.2,167.2,167.2,4500.0,75000.0,16.666667,0.099681,0.1,1991-07-01,1992-02-27
1992-02-25,600654.SH,2003.5,1991.5,2003.5,45200.0,904000.0,20.0,0.009983,0.01,1991-07-01,1992-05-30
1992-02-26,600601.SH,257.9,243.1,258.0,225500.0,5723000.0,25.379157,0.098407,0.1,1991-07-01,1992-12-01
1992-02-26,600651.SH,211.7,211.7,211.7,10800.0,228000.0,21.111111,0.099722,0.1,1991-09-02,1992-12-01
1992-02-26,600653.SH,167.2,167.2,167.2,5000.0,83000.0,16.6,0.099282,0.1,1991-07-01,1992-02-27
1992-02-26,600654.SH,2013.1,2003.9,2013.1,25800.0,518000.0,20.077519,0.009973,0.01,1991-07-01,1992-05-30
1992-02-27,600601.SH,272.3,258.0,272.3,563700.0,15201000.0,26.966472,0.099032,0.1,1991-07-01,1992-12-01
1992-02-27,600651.SH,211.7,211.35,211.7,6300.0,133000.0,21.111111,0.099722,0.1,1991-09-02,1992-12-01
1992-02-27,600654.SH,2022.2,2013.2,2022.2,46600.0,941000.0,20.193133,0.009986,0.01,1991-07-01,1992-05-30
1992-02-28,600601.SH,290.05,272.4,290.15,868000.0,24645000.0,28.392857,0.09789,0.1,1991-07-01,1992-12-01
1992-02-28,600651.SH,213.8,213.8,213.8,600.0,12000.0,20.0,0.093545,0.1,1991-09-02,1992-12-01
1992-02-28,600654.SH,2029.1,2022.5,2029.25,53300.0,1080000.0,20.262664,0.009986,0.01,1991-07-01,1992-05-30
1992-03-02,600601.SH,302.3,290.15,302.4,108300.0,3237000.0,29.889197,0.098873,0.1,1991-07-01,1992-12-01
1992-03-02,600602.SH,935.0,935.0,935.0,10000.0,93000.0,9.3,0.009947,0.01,1991-01-03,1992-12-01
1992-03-02,600651.SH,213.8,213.8,213.8,11000.0,235000.0,21.363636,0.099923,0.1,1991-09-02,1992-12-01
1992-03-02,600654.SH,2039.6,2030.0,2039.7,37700.0,767000.0,20.344828,0.009975,0.01,1991-07-01,1992-05-30
1992-03-03,600601.SH,311.5,302.4,311.5,45100.0,1391000.0,30.842572,0.099013,0.1,1991-07-01,1992-12-01
1992-03-03,600602.SH,935.0,935.0,935.0,6100.0,57000.0,9.344262,0.009994,0.01,1991-01-03,1992-12-01
1992-03-03,600651.SH,215.9,215.9,215.9,1300.0,27000.0,20.769231,0.096198,0.1,1991-09-02,1992-12-01
1992-03-03,600654.SH,2051.1,2041.4,2051.1,12100.0,247000.0,20.413223,0.009952,0.01,1991-07-01,1992-05-30
1992-03-04,600601.SH,323.2,311.6,323.2,260500.0,8342000.0,32.023033,0.099081,0.1,1991-07-01,1992-12-01
1992-03-04,600651.SH,215.9,215.9,215.9,500.0,10000.0,20.0,0.092635,0.1,1991-09-02,1992-12-01
1992-03-04,600654.SH,2055.75,2048.8,2056.0,18700.0,384000.0,20.534759,0.009989,0.01,1991-07-01,1992-05-30
1992-03-05,600601.SH,333.8,323.3,333.8,352000.0,11666000.0,33.142045,0.099287,0.1,1991-07-01,1992-12-01
1992-03-05,600602.SH,935.0,935.0,935.0,700.0,6000.0,8.571429,0.009167,0.01,1991-01-03,1992-12-01
1992-03-05,600654.SH,2062.0,2058.9,2062.0,30300.0,624000.0,20.594059,0.009987,0.01,1991-07-01,1992-05-30
1992-03-06,600601.SH,342.5,333.9,342.5,210500.0,7169000.0,34.057007,0.099437,0.1,1991-07-01,1992-12-01
1992-03-06,600602.SH,935.0,935.0,935.0,1200.0,11000.0,9.166667,0.009804,0.01,1991-01-03,1992-12-01
1992-03-06,600651.SH,215.9,215.9,215.9,3200.0,69000.0,21.5625,0.099873,0.1,1991-09-02,1992-12-01
1992-03-06,600654.SH,2068.8,2064.0,2068.8,31600.0,653000.0,20.664557,0.009989,0.01,1991-07-01,1992-05-30
1992-03-09,600601.SH,353.0,342.6,353.0,377000.0,13133000.0,34.835544,0.098684,0.1,1991-07-01,1992-12-01
1992-03-09,600602.SH,925.0,925.0,925.0,10100.0,93000.0,9.207921,0.009955,0.01,1991-01-03,1992-12-01
1992-03-09,600651.SH,215.9,215.9,215.9,4300.0,92000.0,21.395349,0.099098,0.1,1991-09-02,1992-12-01
1992-03-09,600654.SH,2076.4,2069.0,2076.6,32700.0,678000.0,20.733945,0.009986,0.01,1991-07-01,1992-05-30
1992-03-10,600601.SH,361.95,353.0,362.0,128000.0,4604000.0,35.96875,0.099375,0.1,1991-07-01,1992-12-01
1992-03-10,600602.SH,925.0,925.0,925.0,1300.0,12000.0,9.230769,0.009979,0.01,1991-01-03,1992-12-01
1992-03-10,600651.SH,215.9,215.9,215.9,800.0,17000.0,21.25,0.098425,0.1,1991-09-02,1992-12-01
1992-03-10,600654.SH,2084.8,2077.0,2084.8,17400.0,362000.0,20.804598,0.009979,0.01,1991-07-01,1992-05-30
1992-03-11,600601.SH,371.72,362.05,371.72,271700.0,10040000.0,36.952521,0.09941,0.1,1991-07-01,1992-12-01
1992-03-11,600602.SH,925.0,925.0,925.0,11200.0,103000.0,9.196429,0.009942,0.01,1991-01-03,1992-12-01
1992-03-11,600654.SH,2091.4,2085.2,2091.4,7600.0,158000.0,20.789474,0.00994,0.01,1991-07-01,1992-05-30
1992-03-12,600601.SH,373.49,371.8,380.08,792800.0,29960000.0,37.790111,0.101181,0.1,1991-07-01,1992-12-01
1992-03-12,600602.SH,925.0,925.0,925.0,7200.0,66000.0,9.166667,0.00991,0.01,1991-01-03,1992-12-01
1992-03-12,600651.SH,215.9,215.9,215.9,1000.0,20000.0,20.0,0.092635,0.1,1991-09-02,1992-12-01
1992-03-12,600654.SH,2097.5,2093.4,2097.6,10400.0,217000.0,20.865385,0.009948,0.01,1991-07-01,1992-05-30
1992-03-13,600601.SH,365.16,365.16,371.45,80900.0,2970000.0,36.71199,0.100537,0.1,1991-07-01,1992-12-01
1992-03-13,600602.SH,925.0,925.0,925.0,1000.0,9000.0,9.0,0.00973,0.01,1991-01-03,1992-12-01
1992-03-13,600651.SH,215.9,215.9,215.9,400.0,8000.0,20.0,0.092635,0.1,1991-09-02,1992-12-01
1992-03-13,600654.SH,2106.7,2098.0,2106.7,29200.0,613000.0,20.993151,0.009965,0.01,1991-07-01,1992-05-30
1992-03-16,600601.SH,360.4,360.4,364.1,2200.0,80000.0,36.363636,0.100898,0.1,1991-07-01,1992-12-01
1992-03-16,600602.SH,925.0,925.0,925.0,3400.0,31000.0,9.117647,0.009857,0.01,1991-01-03,1992-12-01
1992-03-16,600654.SH,2117.4,2109.5,2117.4,27500.0,581000.0,21.127273,0.009978,0.01,1991-07-01,1992-05-30
1992-03-17,600601.SH,356.0,356.0,360.0,1100.0,39000.0,35.454545,0.099591,0.1,1991-07-01,1992-12-01
1992-03-17,600602.SH,925.0,925.0,925.0,8700.0,80000.0,9.195402,0.009941,0.01,1991-01-03,1992-12-01
1992-03-17,600651.SH,218.1,218.1,218.1,1100.0,24000.0,21.818182,0.100038,0.1,1991-09-02,1992-12-01
1992-03-17,600654.SH,2133.0,2118.2,2133.0,16700.0,355000.0,21.257485,0.009966,0.01,1991-07-01,1992-05-30
1992-03-18,600602.SH,925.0,925.0,925.0,4100.0,37000.0,9.02439,0.009756,0.01,1991-01-03,1992-12-01
1992-03-18,600651.SH,218.1,218.1,218.1,600.0,12000.0,20.0,0.091701,0.1,1991-09-02,1992-12-01
1992-03-18,600654.SH,2144.8,2133.4,2144.8,15100.0,323000.0,21.390728,0.009973,0.01,1991-07-01,1992-05-30
1992-03-19,600601.SH,348.9,348.9,351.5,300.0,11000.0,36.666667,0.105092,0.1,1991-07-01,1992-12-01
1992-03-19,600602.SH,925.0,925.0,925.0,7000.0,64000.0,9.142857,0.009884,0.01,1991-01-03,1992-12-01
1992-03-19,600651.SH,218.1,218.1,218.1,2500.0,55000.0,22.0,0.100871,0.1,1991-09-02,1992-12-01
1992-03-19,600654.SH,2168.5,2145.6,2168.5,49100.0,1059000.0,21.568228,0.009946,0.01,1991-07-01,1992-05-30
1992-03-20,600602.SH,925.0,925.0,925.0,3300.0,30000.0,9.090909,0.009828,0.01,1991-01-03,1992-12-01
1992-03-20,600651.SH,218.1,218.1,218.1,4000.0,87000.0,21.75,0.099725,0.1,1991-09-02,1992-12-01
1992-03-20,600654.SH,2193.0,2169.1,2193.0,61700.0,1346000.0,21.815235,0.009948,0.01,1991-07-01,1992-05-30
1992-03-23,600602.SH,925.0,925.0,925.0,10000.0,92000.0,9.2,0.009946,0.01,1991-01-03,1992-12-01
1992-03-23,600651.SH,218.1,218.1,218.1,3600.0,77000.0,21.388889,0.098069,0.1,1991-09-02,1992-12-01
1992-03-23,600654.SH,2221.4,2193.6,2221.4,113600.0,2510000.0,22.09507,0.009946,0.01,1991-07-01,1992-05-30
1992-03-24,600602.SH,925.0,925.0,925.0,2900.0,26000.0,8.965517,0.009692,0.01,1991-01-03,1992-12-01
1992-03-24,600651.SH,220.3,220.3,220.3,20000.0,440000.0,22.0,0.099864,0.1,1991-09-02,1992-12-01
1992-03-24,600654.SH,2254.3,2221.6,2255.05,120400.0,2700000.0,22.425249,0.009948,0.01,1991-07-01,1992-05-30
1992-03-25,600602.SH,925.0,925.0,925.0,4500.0,41000.0,9.111111,0.00985,0.01,1991-01-03,1992-12-01
